Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
MD95-2042,,17.57,0.36,3.56,0.36,3.56,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,17.6,0.36,3.55,0.36,3.55,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,17.64,0.39,3.79,0.39,3.79,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,17.68,0.2,3.72,0.2,3.72,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,17.8,0.13,3.41,0.13,3.41,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,18.06,-0.17,3.79,-0.17,3.79,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,18.27,-0.31,3.71,-0.31,3.71,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,18.64,-0.06,3.99,-0.06,3.99,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,18.72,0.2,4.19,0.2,4.19,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,19.5,-0.05,3.93,-0.05,3.93,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,19.53,0.26,3.72,0.26,3.72,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,19.7,0.46,4.09,0.46,4.09,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
