EXPEDITION,EXP_NUM,SITE,HOLE,GEOB_NR,SHIPSITE,AREA,GEAR,LATITUDE_DEC,LONGITUDE_DEC,DATE,TIME,WATER_DEPTH,RECOVERY,REMARKS
POS292,80,8002,1,GeoB8002-1,POS292_525-1,,DRG,59.31183333,-17.075,07/19/2002,08:02:00,839,,"1200m cable paid out, Live Madrepora"
POS292,80,8002,2,GeoB8002-2,POS292_525-2,,DRG,59.30433333,-17.04666667,07/19/2002,09:16:00,810,,"1400m cable paid out, corals, dropstones"
POS292,80,8002,3,GeoB8002-3,POS292_525-3,,ISP,59.30316667,-17.06033333,07/19/2002,11:25:00,790,,"Stand-alone pump Challenger Oceanic; 1442L  filtered, 15-20mab"
POS292,80,8003,1,GeoB8003-1,POS292_526-1,,DRG,59.18433333,-17.18683333,07/19/2002,15:16:00,513,,"1100m cable paid out, Gorgonians, Lophelia"
POS292,80,8004,1,GeoB8004-1,POS292_527-1,W-Rockall Bank Margin,HS,57.13316667,-16.4995,07/20/2002,04:20:00,847,,"Echosounder 18kHz, HDG 270deg, speed 6kn"
POS292,80,8005,1,GeoB8005-1,POS292_528-1,W-Rockall Bank,DRG,57.13433333,-16.616,07/20/2002,08:17:00,745,,"1200m cable paid out, Antipatheria, dropstones"
POS292,80,8005,2,GeoB8005-2,POS292_528-2,W-Rockall Bank,GBC,57.131,-16.5915,07/20/2002,09:45:00,715,,"Foram-Sand, IRD, 7cm rec."
POS292,80,8005,3,GeoB8005-3,POS292_528-3,W-Rockall Bank,ROV,57.13283333,-16.59283333,07/20/2002,10:38:00,0,,Functional test; test dive over W Rockkal Bank. Dive Time (hh:mm): 1:30. Max. Water Depth (m): 20. Samples taken: 0
POS292,80,8005,4,GeoB8005-4,POS292_528-4,W-Rockall Bank,ISP,57.13133333,-16.59183333,07/20/2002,12:30:00,680,,"Stand-alone pump Challenger Oceanic; 1451L filtered, 15-20mab"
POS292,80,8006,1,GeoB8006-1,POS292_529-1,Pelagia Mound,ISP,55.53066667,-15.6455,07/21/2002,06:22:00,854,,"Stand-alone pump Challenger Oceanic; 160.4L filtered, 25mab"
POS292,80,8006,2,GeoB8006-2,POS292_529-2,Pelagia Mound,ROV,55.53416667,-15.64983333,07/21/2002,09:20:00,854,,5h video recorded. Pelagia Mound area. Dive Time (hh:mm): 8:00. Max. Water Depth (m): 872. Samples taken: 5
POS292,80,8007,1,GeoB8007-1,POS292_530-1,,GS,55.53416667,-15.65,07/21/2002,18:27:00,862,,No recovery
POS292,80,8007,2,GeoB8007-2,POS292_530-2,,GS,55.53416667,-15.65466667,07/21/2002,19:00:00,862,,minimal recovery
POS292,80,8007,3,GeoB8007-3,POS292_530-3,,GS,55.53416667,-15.65466667,07/21/2002,19:36:00,862,,"Lophelia, Aphrocallistes"
POS292,80,8008,1,GeoB8008-1,POS292_531-1,,GS,55.53566667,-15.6375,07/21/2002,20:28:00,904,,No recovery
POS292,80,8008,2,GeoB8008-2,POS292_531-2,,GS,55.53616667,-15.63916667,07/21/2002,20:59:00,890,,No recovery
POS292,80,8008,3,GeoB8008-3,POS292_531-3,,GS,55.53533333,-15.63933333,07/21/2002,21:40:00,895,,"Dropstones, Stylaster"
POS292,80,8009,1,GeoB8009-1,POS292_532-1,,GS,55.53466667,-15.6385,07/21/2002,22:38:00,894,,"Dropstones, Stylaster"
POS292,80,8010,1,GeoB8010-1,POS292_533-1,,GS,55.52533333,-15.63216667,07/21/2002,23:43:00,916,,Failed
POS292,80,8010,2,GeoB8010-2,POS292_533-2,,GS,55.5255,-15.63233333,07/21/2002,00:15:00,916,,"Corals, Bryozoa"
POS292,80,8011,1,GeoB8011-1,POS292_534-1,,GS,55.52216667,-15.63566667,07/22/2002,01:26:00,906,,Corals and carbonate sand
POS292,80,8012,1,GeoB8012-1,POS292_535-1,,GS,55.52483333,-15.64116667,07/22/2002,02:40:00,842,,"Coeals, Aphrocallistes"
POS292,80,8013,1,GeoB8013-1,POS292_536-1,,GS,55.61016667,-15.64866667,07/22/2002,03:54:00,848,,Dropstones
POS292,80,8014,1,GeoB8014-1,POS292_537-1,,ISP,55.52483333,-15.6545,07/22/2002,04:50:00,810,,"Stand-alone pump Challenger Oceanic; 1583L filtered, 40mab"
POS292,80,8015,1,GeoB8015-1,POS292_538-1,,GBC,55.54966667,-15.6515,07/22/2002,06:02:00,837,,No recovery
POS292,80,8016,1,GeoB8016-1,POS292_539-1,,GBC,55.542,-15.6515,07/22/2002,09:06:00,786,,?????
POS292,80,8016,2,GeoB8016-2,POS292_539-2,,GBC,55.5405,-15.65333333,07/22/2002,09:38:00,839,,"Coral rubble, 13cm rec."
POS292,80,8017,1,GeoB8017-1,POS292_540-1,,GBC,55.54316667,-15.67166667,07/22/2002,10:41:00,690,,"Coral rubble, 13cm rec."
POS292,80,8018,1,GeoB8018-1,POS292_541-1,,GBC,55.537,-15.63833333,07/22/2002,11:41:00,885,,No recovery
POS292,80,8018,2,GeoB8018-2,POS292_541-2,,GBC,55.53633333,-15.63883333,07/22/2002,12:27:00,889,,No recovery
POS292,80,8018,3,GeoB8018-3,POS292_541-3,,GBC,55.53633333,-15.63983333,07/22/2002,13:13:00,889,,"Dead corals, 15cm rec."
POS292,80,8018,4,GeoB8018-4,POS292_541-4,,GC,55.53683333,-15.64066667,07/22/2002,14:22:00,890,,No recovery
POS292,80,8019,1,GeoB8019-1,POS292_542-1,,GC,55.5415,-15.65266667,07/22/2002,15:24:00,760,,20cm recovery
POS292,80,8020,1,GeoB8020-1,POS292_543-1,,GC,55.54266667,-15.6725,07/22/2002,16:22:00,670,137,151cm recovery
POS292,80,8021,1,GeoB8021-1,POS292_544-1,,DRG,55.5235,-15.65566667,07/22/2002,18:00:00,835,,"HDG: 1500m cable paid out, 230deg, speed 1kn, corals, stylasterids"
POS292,80,8022,1,GeoB8022-1,POS292_545-1,Rockall Bank,HS,55.533,-15.6505,07/22/2002,20:18:00,855,,"Echosounder 18kHz, HDG:10deg, speed 5kn"
POS292,80,8023,1,GeoB8023-1,POS292_546-1,,ISP,56.17783333,-15.23416667,07/23/2002,05:00:00,234,,Stand-alone pump Challenger Oceanic; 1783Lfiltered
POS292,80,8023,2,GeoB8023-2,POS292_546-2,,GBC,56.17566667,-15.22166667,07/23/2002,08:14:00,236,16,"Ditrupa, 16cm rec."
POS292,80,8024,1,GeoB8024-1,POS292_547-1,,GBC,56.12633333,-15.263,07/23/2002,09:13:00,249,,No recovery
POS292,80,8024,2,GeoB8024-2,POS292_547-2,,GBC,56.12633333,-15.263,07/23/2002,09:33:00,253,18,"Ditrupa, 18cm rec."
POS292,80,8025,1,GeoB8025-1,POS292_548-1,,GBC,55.85916667,-15.4395,07/23/2002,12:18:00,348,18,"Carbonate sand, 18cm rec."
POS292,80,8026,1,GeoB8026-1,POS292_549-1,,GBC,55.74383333,-15.51183333,07/23/2002,13:28:00,447,,"Skeletal sand, 15cm rec."
POS292,80,8027,1,GeoB8027-1,POS292_550-1,,GBC,55.68916667,-15.55,07/23/2002,14:33:00,498,,"Foram-sand, IRD, 10cm rec."
POS292,80,8028,1,GeoB8028-1,POS292_551-1,,GBC,55.572,-15.57266667,07/23/2002,15:29:00,575,12,"Foram-sand, IRD, 12cm rec."
POS292,80,8029,1,GeoB8029-1,POS292_552-1,Pelagia Mound,ISP,55.53733333,-15.67033333,07/23/2002,18:00:00,700,,"Stand-alone pump Challenger Oceanic; 1068L filtered, 20-30mab"
POS292,80,8029,2,GeoB8029-2,POS292_552-2,Pelagia Mound,GS,55.5365,-15.6635,07/23/2002,21:19:00,830,,"Corals, Porifera"
POS292,80,8030,1,GeoB8030-1,POS292_553-1,,GS,55.53533333,-15.674,07/23/2002,21:53:00,835,,"Madrepora, ediment"
POS292,80,8031,1,GeoB8031-1,POS292_554-1,,GS,55.54033333,-15.67083333,07/23/2002,22:50:00,660,,"Lophelia, Madrepora"
POS292,80,8032,1,GeoB8032-1,POS292_555-1,,GS,55.53783333,-15.65783333,07/23/2002,23:40:00,825,,"Madrepora, Aphrocallistes"
POS292,80,8033,1,GeoB8033-1,POS292_556-1,,GS,55.521,-15.63983333,07/24/2002,00:38:00,930,,No recovery
POS292,80,8033,2,GeoB8033-2,POS292_556-2,,GS,55.52083333,-15.641,07/24/2002,01:15:00,943,,"Madrepora, Aphrocallistes"
POS292,80,8034,1,GeoB8034-1,POS292_557-1,,GS,55.52,-15.654,07/24/2002,02:24:00,820,,"Madrepora, Lophelia"
POS292,80,8035,1,GeoB8035-1,POS292_558-1,,GS,55.52,-15.65233333,07/24/2002,04:20:00,781,,"Madrepora, Lophelia"
POS292,80,8036,1,GeoB8036-1,POS292_559-1,,ISP,55.5385,-15.66683333,07/24/2002,05:00:00,700,,"Stand-alone pump Challenger Oceanic; 1127Lfiltered, 20mab"
POS292,80,8037,1,GeoB8037-1,POS292_560-1,,GBC,55.54066667,-15.66983333,07/24/2002,08:10:00,704,,No recovery
POS292,80,8037,2,GeoB8037-2,POS292_560-2,,GBC,55.54033333,-15.67066667,07/24/2002,08:59:00,674,,Corals
POS292,80,8038,1,GeoB8038-1,POS292_561-1,,ROV,55.55133333,-15.64933333,07/24/2002,09:41:00,837,,3h video recorded. Pelagia Mound area. Dive Time (hh:mm): 6:20. Max. Water Depth (m): 850. Samples taken: 0
POS292,80,8039,1,GeoB8039-1,POS292_562-1,Propeller Mound,GBC,52.15316667,-12.77133333,07/25/2002,14:43:00,850,24,"IRD, dead corals, 24cm rec."
POS292,80,8040,1,GeoB8040-1,POS292_563-1,,GBC,52.142,-12.755,07/25/2002,15:57:00,809,,"Coral-rich mud, 22cm rec."
POS292,80,8041,1,GeoB8041-1,POS292_564-1,,GBC,52.1515,-12.77,07/25/2002,16:50:00,736,,No recovery
POS292,80,8042,1,GeoB8042-1,POS292_565-1,,ISP,52.14916667,-12.77133333,07/25/2002,19:55:00,710,,"Stand-alone pump Challenger Oceanic; 1131L filtered, 20-30mab"
POS292,80,8043,1,GeoB8043-1,POS292_566-1,,HS,52.13333333,-12.77116667,07/25/2002,23:14:00,865,,"Echosounder 18kHz, HDG: 0deg, 6kn"
POS292,80,8043,2,GeoB8043-2,POS292_566-2,,HS,52.17483333,-12.75183333,07/25/2002,23:43:00,807,,"Echosounder 18kHz, HDG 40deg, 6kn"
POS292,80,8043,3,GeoB8043-3,POS292_566-3,,HS,52.30233333,-12.50333333,07/26/2002,01:50:00,660,,"Echosounder 18kHz, HDG 268deg, 6kn"
POS292,80,8043,4,GeoB8043-4,POS292_566-4,,HS,52.30233333,-12.54366667,07/26/2002,02:11:00,685,,"Echosounder 18kHz, HFG 223deg, 5kn"
POS292,80,8044,1,GeoB8044-1,POS292_567-1,,ISP,52.15166667,-12.77683333,07/26/2002,05:00:00,805,,"Stand-alone pump Challenger Oceanic; 1153Lfiltered, possibly touched"
POS292,80,8045,1,GeoB8045-1,POS292_568-1,,GBC,52.15216667,-12.7715,07/26/2002,08:15:00,682,,"Coral rubble, 30cm rec."
POS292,80,8046,1,GeoB8046-1,POS292_569-1,,ROV,52.15916667,-12.7535,07/26/2002,09:50:00,880,,4h video taped. Propeller Mound: NE flank to top. Dive Time (hh:mm): 6:55. Max. Water Depth (m): 905. Samples taken: 0
POS292,80,8047,1,GeoB8047-1,POS292_570-1,,GBC,52.1655,-12.77333333,07/26/2002,16:46:00,795,,"Coral rubble, 23cm rec."
POS292,80,8048,1,GeoB8048-1,POS292_571-1,,ISP,52.15266667,-12.76166667,07/26/2002,00:00:00,875,,Stand-alone pump Challenger Oceanic; 1116L filtered
POS292,80,8049,1,GeoB8049-1,POS292_572-1,Porcupine Bank,HS,52.14,-12.77666667,07/26/2002,21:07:00,855,,"Echosounder 18kHz, HDG 303deg, 9kn"
POS292,80,8050,1,GeoB8050-1,POS292_573-1,,ISP,53.33366667,-13.86333333,07/27/2002,05:50:00,153,,"Stand-alone pump Challenger Oceanic; 1020Lfiltered, 15-20mab"
POS292,80,8050,2,GeoB8050-2,POS292_573-2,,GBC,53.33283333,-13.86533333,07/27/2002,08:42:00,153,,No recovery
POS292,80,8050,3,GeoB8050-3,POS292_573-3,,GBC,53.3325,-13.86433333,07/27/2002,09:00:00,153,,"FORAMOL-Sand, poor ec."
POS292,80,8051,1,GeoB8051-1,POS292_574-1,,GBC,53.01333333,-13.56733333,07/27/2002,11:55:00,202,,"Sand, shells, 15cm rec."
POS292,80,8052,1,GeoB8052-1,POS292_575-1,,HS,52.85333333,-13.42666667,07/27/2002,14:00:00,250,,"Echosounder 18kHz, HDG 237, 9kn, 70nm"
POS292,80,8053,1,GeoB8053-1,POS292_576-1,,GBC,52.99,-13.42316667,07/28/2002,07:58:00,249,,"Quartzsand, 15cm rec."
POS292,80,8054,1,GeoB8054-1,POS292_577-1,,GBC,52.69633333,-13.27383333,07/28/2002,09:52:00,356,24,"Quartzsand, 24cm rec."
POS292,80,8055,1,GeoB8055-1,POS292_578-1,N-Porcupine SB,GBC,52.5945,-13.179,07/28/2002,11:03:00,450,31,"Quartzsand, 31cm rec."
POS292,80,8056,1,GeoB8056-1,POS292_579-1,,GBC,52.39366667,-13.026,07/28/2002,12:56:00,564,,"Mud, 44cm rec."
POS292,80,8057,1,GeoB8057-1,POS292_580-1,,GBC,52.341,-12.94533333,07/28/2002,13:58:00,630,39,"Mud, 39cm rec."
POS292,80,8058,1,GeoB8058-1,POS292_581-1,,GBC,52.22333333,-12.83733333,07/28/2002,15:32:00,736,35,"Mud, 35cm rec."
POS292,80,8059,1,GeoB8059-1,POS292_582-1,Propeller Mound,GBC,52.15333333,-12.78133333,07/28/2002,16:43:00,804,32,"Mud, 32cm rec."
POS292,80,8060,1,GeoB8060-1,POS292_583-1,,DRG,52.15433333,-12.76466667,07/28/2002,18:29:00,856,,Dropstones
POS292,80,8061,1,GeoB8061-1,POS292_584-1,,GS,52.15533333,-12.77833333,07/28/2002,20:08:00,773,,No recovery
POS292,80,8061,2,GeoB8061-2,POS292_584-2,,GS,52.1575,-12.77766667,07/28/2002,21:00:00,764,,"Corals, carbonate sediment"
POS292,80,8062,1,GeoB8062-1,POS292_585-1,,GS,52.15416667,-12.76616667,07/28/2002,21:37:00,707,,No recovery
POS292,80,8062,2,GeoB8062-2,POS292_585-2,,GS,52.08816667,-12.76516667,07/28/2002,22:22:00,780,,"Corals, sediment"
POS292,80,8063,1,GeoB8063-1,POS292_586-1,,GS,52.143,-12.77483333,07/28/2002,23:02:00,745,,"Corals, sediment"
POS292,80,8064,1,GeoB8064-1,POS292_587-1,,GS,52.1465,-12.77766667,07/28/2002,23:49:00,800,,Sediment
POS292,80,8065,1,GeoB8065-1,POS292_588-1,,GS,52.14416667,-12.767,07/29/2002,00:40:00,794,,Sediment
POS292,80,8066,1,GeoB8066-1,POS292_589-1,,GS,52.147,-12.77683333,07/29/2002,01:40:00,801,,No recovery
POS292,80,8066,2,GeoB8066-2,POS292_589-2,,GS,52.1465,-12.777,07/29/2002,02:44:00,789,,No recovery
POS292,80,8067,1,GeoB8067-1,POS292_590-1,,GS,52.13916667,-12.77066667,07/29/2002,03:22:00,780,,Sediment
POS292,80,8068,1,GeoB8068-1,POS292_591-1,,ISP,52.15133333,-12.77166667,07/29/2002,05:00:00,670,,"Stand-alone pump Challenger Oceanic; 1140Lfiltered,"
POS292,80,8069,1,GeoB8069-1,POS292_592-1,,GC,52.15666667,-12.78116667,07/29/2002,08:28:00,777,389,Recovery: 382cm
POS292,80,8070,1,GeoB8070-1,POS292_593-1,,GC,52.1465,-12.78683333,07/29/2002,09:50:00,760,422,Recovery: 447cm
POS292,80,8071,1,GeoB8071-1,POS292_594-1,,GC,52.14133333,-12.7675,07/29/2002,10:45:00,761,556,Recovery: 575cm
POS292,80,8072,1,GeoB8072-1,POS292_595-1,,GBC,52.156,-12.77983333,07/29/2002,12:48:00,680,,No recovery
POS292,80,8072,2,GeoB8072-2,POS292_595-2,,GBC,52.156,-12.77983333,07/29/2002,13:37:00,690,,No recovery
POS292,80,8072,3,GeoB8072-3,POS292_595-3,,GBC,52.157,-12.78133333,07/29/2002,14:07:00,730,,"Corals, sediment, 8cm rec."
POS292,80,8073,1,GeoB8073-1,POS292_596-1,,GBC,52.14583333,-12.78516667,07/29/2002,14:41:00,761,,"Mud, 37cm rec."
POS292,80,8074,1,GeoB8074-1,POS292_597-1,,GBC,52.1405,-12.76466667,07/29/2002,15:38:00,784,,"Corals, sediment, 26cm rec."
POS292,80,8075,1,GeoB8075-1,POS292_598-1,,GBC,52.139,-12.7735,07/29/2002,16:35:00,711,,No recovery
POS292,80,8075,2,GeoB8075-2,POS292_598-2,,GBC,52.13916667,-12.7755,07/29/2002,17:25:00,730,,Small sediment sample
POS292,80,8076,1,GeoB8076-1,POS292_599-1,,ISP,52.13316667,-12.76866667,07/29/2002,18:00:00,850,,Stand-alone pump Challenger Oceanic; 1168L filtered
POS292,80,8077,1,GeoB8077-1,POS292_600-1,Hovland Mound Province,HS,52.1555,-12.80666667,07/29/2002,21:07:00,747,,"Echosounder 18kHz, HDG 314, 5kn, 2nm"
POS292,80,8077,2,GeoB8077-2,POS292_600-2,Hovland Mound Province,HS,52.17916667,-12.8455,07/29/2002,21:38:00,748,,"Echosounder 18kHz, HDG 17deg, 5kn, 5.2nm"
POS292,80,8077,3,GeoB8077-3,POS292_600-3,Hovland Mound Province,HS,52.262,-12.804,07/29/2002,22:34:00,654,,"Echosounder 18kHz, HDG 90deg, 5kn, 2.1nm"
POS292,80,8077,4,GeoB8077-4,POS292_600-4,Hovland Mound Province,HS,52.262,-12.7465,07/29/2002,22:55:00,674,,"Echosounder 18kHz, HDG 166deg, 5kn, 9.6nm"
POS292,80,8077,5,GeoB8077-5,POS292_600-5,Hovland Mound Province,HS,52.107,-12.68333333,07/30/2002,00:21:00,658,,"Echosounder 18kHz, HDG 47deg, 5kn, 5nm"
POS292,80,8077,6,GeoB8077-6,POS292_600-6,Hovland Mound Province,HS,52.1645,-12.58333333,07/30/2002,01:13:00,903,,"Echosounder 18kHz, HDG 0deg, 5kn, 5.9nm"
POS292,80,8077,7,GeoB8077-7,POS292_600-7,Hovland Mound Province,HS,52.2625,-12.58333333,07/30/2002,02:19:00,712,,"Echosounder 18kHz, HDG 205deg, 5kn, 4.1nm"
POS292,80,8077,8,GeoB8077-8,POS292_600-8,Hovland Mound Province,HS,52.201,-12.6305,07/30/2002,03:06:00,739,,"Echosounder 18kHz, HDG 220deg, 5kn, 3.3nm"
POS292,80,8077,9,GeoB8077-9,POS292_600-9,Hovland Mound Province,HS,52.201,-12.72066667,07/30/2002,03:48:00,820,,"Echosounder 18kHz, HDG 222deg, 5kn, 4.2nm"
POS292,80,8078,1,GeoB8078-1,POS292_601-1,Propeller Mound,ISP,52.15683333,-12.79833333,07/30/2002,05:00:00,735,,Stand-alone pump Challenger Oceanic; filtered 20mab
POS292,80,8079,1,GeoB8079-1,POS292_602-1,,GBC,52.13816667,-12.773,07/30/2002,08:16:00,698,,No recovery
POS292,80,8079,2,GeoB8079-2,POS292_602-2,,GBC,52.13766667,-12.77333333,07/30/2002,09:07:00,698,,No recovery
POS292,80,8080,1,GeoB8080-1,POS292_603-1,,ROV,52.13066667,-12.76483333,07/30/2002,09:53:00,0,,5 hours video taped. Popeller Mound: SE flank to top. Dive Time (hh:mm): 7:50. Max. Water Depth (m): 880. Samples taken: 3
POS292,80,8081,1,GeoB8081-1,POS292_604-1,Belgica Mounds,ISP,51.43416667,-11.7345,07/31/2002,05:00:00,916,,Stand-alone pump Challenger Oceanic; 1154L filtered
POS292,80,8082,1,GeoB8082-1,POS292_605-1,Poseidon Mound,HS,51.43383333,-11.7,07/31/2002,08:44:00,766,,"Echosounder 18kHz, HDG 50deg"
POS292,80,8082,2,GeoB8082-2,POS292_605-2,Poseidon Mound,HS,51.46666667,-11.68333333,07/31/2002,09:09:00,748,,"Echosounder 18kHz, HDG 270deg"
POS292,80,8082,3,GeoB8082-3,POS292_605-3,Poseidon Mound,HS,51.45666667,-11.83333333,07/31/2002,10:18:00,1026,,"Echosounder 18kHz, HDG 90deg"
POS292,80,8082,4,GeoB8082-4,POS292_605-4,Poseidon Mound,HS,51.46666667,-11.63333333,07/31/2002,12:07:00,578,,"Echosounder 18kHz, HDG 180deg"
POS292,80,8082,5,GeoB8082-5,POS292_605-5,Poseidon Mound,HS,51.33333333,-11.63333333,07/31/2002,13:32:00,601,,"Echosounder 18kHz, HDG 270deg"
POS292,80,8082,6,GeoB8082-6,POS292_605-6,Poseidon Mound,HS,51.33333333,-11.7,07/31/2002,14:07:00,822,,"Echosounder 18kHz, HDG 0deg"
POS292,80,8082,7,GeoB8082-7,POS292_605-7,Poseidon Mound,HS,51.5,-11.7,07/31/2002,16:05:00,840,,"Echosounder 18kHz, HDG: 210deg"
POS292,80,8083,1,GeoB8083-1,POS292_606-1,,GBC,51.46133333,-11.69866667,08/01/2002,08:07:00,670,,"Madrepora rubble, poor rec."
POS292,80,8084,1,GeoB8084-1,POS292_607-1,,GBC,51.45783333,-11.70233333,08/01/2002,09:03:00,691,,"Madrepora rubble, poor rec."
POS292,80,8085,1,GeoB8085-1,POS292_608-1,,GBC,51.45533333,-11.703,08/01/2002,10:01:00,679,,No recovery
POS292,80,8085,2,GeoB8085-2,POS292_608-2,,GBC,51.45533333,-11.703,08/01/2002,10:55:00,670,,No recovery
POS292,80,8086,1,GeoB8086-1,POS292_609-1,,GBC,51.45916667,-11.7,08/01/2002,12:29:00,680,,"Madrepora rubble, poor rec."
POS292,80,8087,1,GeoB8087-1,POS292_610-1,,GBC,51.464,-11.69083333,08/01/2002,13:28:00,767,,"IRD pavement, 38cm rec."
POS292,80,8088,1,GeoB8088-1,POS292_611-1,,GBC,51.4505,-11.69516667,08/01/2002,14:27:00,740,,"IRD pavement, 28cm rec."
POS292,80,8089,1,GeoB8089-1,POS292_612-1,,GBC,51.45966667,-11.70716667,08/01/2002,15:13:00,834,,"Madrepora, poor rec."
POS292,80,8090,1,GeoB8090-1,POS292_613-1,,DRG,51.45366667,-11.70366667,08/01/2002,16:08:00,681,,Deadcorals
POS292,80,8091,1,GeoB8091-1,POS292_614-1,,GS,51.46533333,-11.68716667,08/01/2002,18:05:00,770,,"Sandy mud, dropstones"
POS292,80,8092,1,GeoB8092-1,POS292_615-1,,GS,51.46516667,-11.69,08/01/2002,18:52:00,780,,Dropstones
POS292,80,8093,1,GeoB8093-1,POS292_616-1,,GS,51.46483333,-11.71116667,08/01/2002,19:37:00,760,,"Dropstones, glacial clay"
POS292,80,8094,1,GeoB8094-1,POS292_617-1,,GS,51.46533333,-11.70116667,08/01/2002,20:30:00,697,,"Dropstones, corals"
POS292,80,8095,1,GeoB8095-1,POS292_618-1,,GS,51.46083333,-11.7005,08/01/2002,21:16:00,701,,Madrepora
POS292,80,8096,1,GeoB8096-1,POS292_619-1,,GS,51.45666667,-11.6995,08/01/2002,21:58:00,681,,"Dropstones, Barnacles"
POS292,80,8097,1,GeoB8097-1,POS292_620-1,,GS,51.455,-11.705,08/01/2002,22:38:00,696,,"Madrepora, Desmophyllum"
POS292,80,8098,1,GeoB8098-1,POS292_621-1,,GS,51.45333333,-11.69816667,08/01/2002,23:25:00,738,,Dropstones
POS292,80,8099,1,GeoB8099-1,POS292_622-1,,GS,51.45133333,-11.703,08/02/2002,00:11:00,731,,Madrepora
POS292,80,8100,1,GeoB8100-1,POS292_623-1,,GS,51.45816667,-11.70983333,08/02/2002,01:00:00,798,,Madrepora
POS292,80,8101,1,GeoB8101-1,POS292_624-1,,GS,51.46016667,-11.70266667,08/02/2002,01:51:00,763,,Madrepora
POS292,80,8101,2,GeoB8101-2,POS292_624-2,,GS,51.46,-11.42,08/02/2002,02:56:00,800,,Madrepora
POS292,80,8102,1,GeoB8102-1,POS292_625-1,,GS,51.4565,-11.707,08/02/2002,03:28:00,748,,Madrepora
POS292,80,8103,1,GeoB8103-1,POS292_626-1,,ISP,51.45816667,-11.69966667,08/02/2002,04:57:00,680,,Stand-alone pump Challenger Oceanic; 1199L filtered
POS292,80,8104,1,GeoB8104-1,POS292_627-1,,DRG,51.455,-11.703,08/02/2002,08:34:00,683,,"Echosounder 18kHz, HDG 45deg, dead corals, barnacles"
POS292,80,8105,1,GeoB8105-1,POS292_628-1,,ROV,51.45516667,-11.69166667,08/02/2002,10:10:00,0,,3.5h video taped. Poseidon Mound: SE flank to NW flank. Dive Time (hh:mm): 5:45. Max. Water Depth (m): 877. Samples taken: 0
POS292,80,8106,1,GeoB8106-1,POS292_629-1,,ISP,51.46,-11.71666667,08/02/2002,16:20:00,880,,"Stand-alone pump Challenger Oceanic; 1337Lfiltered, 20mab"
POS292,80,8107,1,GeoB8107-1,POS292_630-1,Therese Mound,ISP,51.4505,-11.75266667,08/03/2002,00:00:00,796,,"Stand-alone pump Challenger Oceanic; 1011L filtered, 15mab"
POS292,80,8108,1,GeoB8108-1,POS292_631-1,,GBC,51.45016667,-11.75316667,08/03/2002,08:21:00,810,,"Corals, 10cm rec."
POS292,80,8109,1,GeoB8109-1,POS292_632-1,,GBC,51.45166667,-11.75333333,08/03/2002,09:42:00,780,,Corals
POS292,80,8110,1,GeoB8110-1,POS292_633-1,,GBC,51.45166667,-11.74966667,08/03/2002,09:47:00,860,,Corals
POS292,80,8111,1,GeoB8111-1,POS292_634-1,,GBC,51.44833333,-11.748,08/03/2002,10:52:00,869,,"Rippled sand, 15cm rec."
M56-2b,82,8201,1,GeoB8201-1,,Hydrate Hole,OFOS,-4.812,9.901666667,12/08/2002,21:58:00,3118,,"Video- and CTD profiles over ground, CH4-sensor"
M56-2b,82,8201,2,GeoB8201-2,,Hydrate Hole,MUC,-4.7625,9.904833333,12/09/2002,10:47:00,3110,,"With television; Clam field, heat flow sensor, 5 tubes, olive mud, black layer, shells and fragments, carbonates"
M56-2b,82,8201,3,GeoB8201-3,,Hydrate Hole,MUC,-4.813833333,9.904,12/09/2002,13:28:00,3121,,"With television; Clam field, 8 tubes, olive mud, H2S odour, black layer, carbonates, no molluscs"
M56-2b,82,8201,4,GeoB8201-4,,Hydrate Hole,MUC,-4.813666667,9.903666667,12/09/2002,20:12:00,3122,,"With television; Clam field, heat flow sensor, 5 tubes, olive mud, H2S odour, mollusc fragm., carbonates, clams"
M56-2b,82,8202,1,GeoB8202-1,,Black Hole,OFOS,-4.808666667,9.908333333,12/09/2002,23:09:00,3111,,"Video profiles over ground, CH4-sensor"
M56-2b,82,8203,1,GeoB8203-1,,Central Hydrate Hole,TVG,-4.8095,9.9085,12/10/2002,11:45:00,3110,,"Olive mud, H2S odour, Pogonophoren, carbonates, thin crusts, few clam shells"
M56-2b,82,8203,2,GeoB8203-2,,Central Hydrate Hole,GC,-4.8095,9.908333333,12/10/2002,17:12:00,3112,650,"Banana, olive mud, gas hydrates > 1 m core depth, strong gas release from liners, H2S odour, carbonates, upper 1.5 m missing"
M56-2b,82,8203,3,GeoB8203-3,,Central Hydrate Hole,GC,-4.809333333,9.9085,12/10/2002,20:24:00,3116,654,"Olive mud, gas hydrates > 5 m core depth, strong gas release from liners, H2S odour, carbonates, heat flow"
M56-2b,82,8203,4,GeoB8203-4,,Central Hydrate Hole,HF,-4.8145,9.885,12/10/2002,23:37:00,3131,,"HF transect Hydrate Hole, 6 m Lancet with T-sensors"
M56-2b,82,8204,1,GeoB8204-1,,SW Hydrate Hole,GC,-4.813833333,9.903833333,12/11/2002,11:46:00,3114,375,"Olive mud, carbonates, 3 shell layers at different core depths, heat flow"
M56-2b,82,8205,1,GeoB8205-1,,SW Hydrate Hole,GC,-4.813833333,9.924666667,12/12/2002,11:51:00,3120,781,"Olive mud, H2S odour in CC, heat flow"
